"","building_id","geo_level_1_id","geo_level_1_mean_damage","geo_level_2_id","geo_level_2_mean_damage","geo_level_3_id","geo_level_3_mean_damage","count_floors_pre_eq","age","area_percentage","height_percentage","land_surface_condition","foundation_type","roof_type","ground_floor_type","other_floor_type","position","plan_configuration","has_superstructure_adobe_mud","has_superstructure_mud_mortar_stone","has_superstructure_stone_flag","has_superstructure_cement_mortar_stone","has_superstructure_mud_mortar_brick","has_superstructure_cement_mortar_brick","has_superstructure_timber","has_superstructure_bamboo","has_superstructure_rc_non_engineered","has_superstructure_rc_engineered","has_superstructure_other","legal_ownership_status","count_families","has_secondary_use","has_secondary_use_agriculture","has_secondary_use_hotel","has_secondary_use_rental","has_secondary_use_institution","has_secondary_use_school","has_secondary_use_industry","has_secondary_use_health_post","has_secondary_use_gov_office","has_secondary_use_use_police","has_secondary_use_other"
"36514",24608,17,2.79448035575116,247,2.49411764705882,2918,2.48780487804878,1,15,7,2,"t","r","n","f","j","s","d",0,1,0,0,0,0,0,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"36515",743157,20,1.92646375464684,1138,2.10659898477157,5388,1.96969696969697,2,15,12,4,"t","r","q","f","q","s","d",0,1,0,0,0,0,1,1,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"36516",109171,7,2.29772559755712,4,2.52063492063492,7406,2.61290322580645,2,15,3,5,"t","r","q","x","q","s","d",0,1,0,0,0,0,0,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"36517",231089,8,2.48527253668763,912,2.35542168674699,8308,2.3974358974359,3,35,5,7,"t","r","n","f","q","s","d",0,1,0,0,0,0,0,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"36518",722995,7,2.29772559755712,799,1.99418604651163,3716,2.025,3,45,6,5,"t","r","n","f","q","s","d",0,1,0,0,0,0,1,0,0,0,0,"v",2,0,0,0,0,0,0,0,0,0,0,0
"36519",70759,25,2.05405405405405,1118,2.1264367816092,10943,2.1875,2,55,9,6,"n","r","n","f","x","s","d",0,1,0,0,0,0,0,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"36520",126165,9,2.02602324406266,445,1.99445983379501,3469,1.88461538461538,1,5,16,3,"t","w","n","v","j","s","d",0,0,0,0,0,1,0,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"36521",468419,22,2.00095969289827,1152,1.9954233409611,7292,1.890625,3,10,18,5,"n","r","n","f","q","s","d",0,1,0,0,0,0,1,1,0,0,0,"v",2,0,0,0,0,0,0,0,0,0,0,0
"36522",922630,7,2.29772559755712,473,2.18181818181818,2304,2.48979591836735,2,35,7,5,"t","r","n","f","q","t","d",0,1,0,0,0,0,0,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"36523",447943,13,1.93765611990008,64,1.91439688715953,2232,2,2,5,4,3,"t","r","n","x","q","s","d",0,1,0,0,0,0,1,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"36524",339879,6,2.16172429350724,457,2.13461538461538,2143,2.17857142857143,2,20,7,7,"t","r","q","f","q","s","d",0,1,0,0,0,0,0,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"36525",734786,10,2.34195389283935,151,1.90891658676894,7723,1.48532731376975,1,20,5,3,"t","u","n","x","j","s","d",0,0,0,1,0,1,0,0,0,0,0,"v",0,0,0,0,0,0,0,0,0,0,0,0
"36526",679566,13,1.93765611990008,925,1.87179487179487,9024,2,2,10,6,5,"t","r","n","f","q","s","d",0,1,0,0,0,0,0,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"36527",28134,2,2.16219119226638,28,2.125,1306,2,2,10,5,5,"t","r","q","f","q","s","d",0,1,0,0,0,0,0,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"36528",506117,20,1.92646375464684,922,1.83512544802867,11608,2.0625,2,10,8,4,"o","r","n","f","q","s","d",0,1,0,0,0,0,1,1,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"36529",320675,26,1.73088657970374,1401,1.64910630291627,11213,1.68,2,10,10,7,"t","w","n","f","q","s","d",0,0,0,0,0,0,1,0,0,0,0,"v",0,0,0,0,0,0,0,0,0,0,0,0
"36530",142249,6,2.16172429350724,1170,2.07798165137615,11850,1.97777777777778,2,30,8,7,"t","r","n","f","q","s","d",0,1,0,1,0,0,0,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"36531",274754,6,2.16172429350724,671,2.2103825136612,2443,2.43636363636364,2,30,9,8,"t","r","q","f","q","s","d",0,1,0,0,0,0,0,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"36532",610008,8,2.48527253668763,1425,2.69957081545064,11135,2.85106382978723,3,25,14,7,"t","r","n","f","q","t","d",0,1,0,0,0,0,0,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"36533",680506,11,2.33771289537713,147,1.91078066914498,9813,1.55555555555556,2,30,5,5,"t","r","q","f","q","t","d",0,0,0,0,1,0,0,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"36534",166787,6,2.16172429350724,673,1.8362676056338,12181,1.75539568345324,2,10,11,6,"t","r","n","f","x","t","d",1,0,0,0,0,0,0,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"36535",975204,21,2.56336893008261,324,2.48672566371681,650,2.1,1,0,5,2,"t","r","n","f","j","s","d",0,1,0,0,0,0,0,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"36536",2235,12,2.15216030056356,1226,2.05333333333333,9804,2,2,20,6,5,"t","r","n","f","q","s","d",0,1,0,0,0,0,0,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"36537",363100,25,2.05405405405405,674,2.03448275862069,4742,2,2,15,6,5,"n","r","n","f","q","t","d",0,1,0,0,0,0,0,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"36538",149134,8,2.48527253668763,1009,2.87591240875912,975,2.84090909090909,2,20,6,6,"n","r","n","f","q","t","d",0,1,0,0,0,0,0,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"36539",446873,17,2.79448035575116,303,2.87113402061856,8838,2.89655172413793,3,30,13,8,"n","r","q","f","q","s","d",0,1,0,0,0,0,0,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"36540",960015,21,2.56336893008261,551,2.42690058479532,10982,2.61538461538462,3,0,9,5,"t","r","q","f","q","s","d",0,1,0,0,0,0,0,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"36541",814283,13,1.93765611990008,1211,1.74093264248705,1175,1.58823529411765,2,10,4,6,"t","r","n","f","x","s","d",0,1,0,0,0,0,0,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"36542",787869,22,2.00095969289827,1152,1.9954233409611,1546,1.84848484848485,3,10,9,5,"t","r","n","f","q","s","d",0,1,1,0,0,0,1,1,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"36543",113717,20,1.92646375464684,1359,1.70289855072464,7849,1.89473684210526,2,5,6,4,"t","w","n","f","q","s","d",0,1,0,0,0,0,1,1,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"36544",233904,4,2.16213618890719,529,2.06467661691542,5383,2.10909090909091,2,10,8,5,"t","r","q","f","q","s","d",0,1,0,0,0,0,0,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"36545",681728,18,2.70837253057385,134,2.77181208053691,9275,2.55737704918033,2,0,9,4,"n","r","n","f","x","t","d",0,1,1,0,0,0,0,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"36546",491813,12,2.15216030056356,798,1.84375,7327,1.66666666666667,3,20,5,6,"n","r","n","f","q","s","d",0,1,0,0,0,0,0,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"36547",357159,6,2.16172429350724,1287,2.67525773195876,415,2.65714285714286,2,10,8,5,"n","r","n","f","q","s","d",0,1,0,0,0,0,0,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"36548",297265,0,2.06532036898529,885,2.12331838565022,7713,2.07142857142857,2,15,9,4,"t","r","n","f","q","s","d",0,1,0,0,0,0,0,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"36549",21084,7,2.29772559755712,1265,2.85608856088561,3009,2.9375,2,50,11,7,"t","r","q","f","q","s","d",0,1,0,0,0,0,0,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"36550",437561,24,1.89465648854962,628,1.83846153846154,1842,1.83333333333333,1,30,5,3,"t","u","n","f","j","s","d",0,0,0,0,0,0,0,1,0,0,0,"v",1,1,0,0,0,0,0,0,0,0,0,1
"36551",297953,25,2.05405405405405,1063,2.08928571428571,12306,2.05882352941176,1,25,7,3,"t","r","n","x","j","s","d",0,1,0,1,0,0,0,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"36552",656491,3,2.3315649867374,574,2.36853220696938,5765,2.53061224489796,2,30,10,5,"t","r","n","f","x","s","d",1,0,0,0,1,0,0,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"36553",639253,11,2.33771289537713,883,2.26568265682657,1550,2.33333333333333,4,80,23,10,"t","r","q","x","x","t","d",1,0,0,0,1,0,0,0,0,0,0,"v",0,1,0,0,1,0,0,0,0,0,0,0
"36554",602531,26,1.73088657970374,896,1.36828644501279,2555,1.2258064516129,2,5,3,4,"t","w","n","f","q","s","d",0,0,0,0,0,0,1,0,0,0,0,"v",0,0,0,0,0,0,0,0,0,0,0,0
"36555",1036732,27,2.44645706990105,390,2.36981934112646,4262,2.625,2,25,6,4,"t","r","n","x","q","s","d",0,0,0,0,1,0,0,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"36556",715033,6,2.16172429350724,1253,1.51834862385321,8759,1.4496644295302,3,5,13,8,"t","i","x","v","s","t","d",0,0,0,0,0,0,0,0,0,1,0,"v",0,1,0,0,1,0,0,0,0,0,0,0
"36557",552545,10,2.34195389283935,87,2.56079854809437,10522,2.53333333333333,2,5,7,6,"t","r","n","f","q","t","d",0,1,0,0,0,0,0,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"36558",253055,6,2.16172429350724,818,2.66666666666667,5504,2.88,2,0,8,4,"t","r","n","f","q","s","d",0,1,0,0,0,0,0,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"36559",460211,21,2.56336893008261,363,2.51875,2537,2.1969111969112,3,5,9,6,"t","r","n","f","q","s","d",0,1,0,0,0,0,0,0,0,0,0,"v",1,1,1,0,0,0,0,0,0,0,0,0
"36560",96667,26,1.73088657970374,432,1.69308357348703,4435,1.8,2,5,6,7,"o","r","n","f","x","s","d",0,1,0,0,0,0,1,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"36561",318760,4,2.16213618890719,388,2.07373271889401,5390,2.06976744186047,2,20,12,6,"t","r","n","f","q","s","d",0,1,0,0,0,0,0,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"36562",180060,6,2.16172429350724,1060,2.54838709677419,11149,2.35483870967742,2,15,11,5,"t","r","n","f","q","s","d",1,0,0,0,0,0,1,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"36563",432241,11,2.33771289537713,883,2.26568265682657,10852,2.29203539823009,4,35,21,13,"t","i","x","v","s","j","c",0,0,0,0,0,1,0,0,1,0,0,"v",1,1,0,1,0,0,0,0,0,0,0,0
"36564",971744,22,2.00095969289827,649,2.26633165829146,4631,2.25,1,35,5,3,"t","r","n","f","j","s","d",0,1,0,0,0,0,0,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"36565",232133,3,2.3315649867374,720,2.42604856512141,3321,2.47321428571429,2,25,5,6,"t","r","n","f","q","t","d",1,0,0,0,0,0,0,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"36566",925867,6,2.16172429350724,1146,2.13333333333333,5693,2,2,15,6,8,"t","r","n","f","q","s","d",0,1,0,0,0,0,0,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"36567",627490,6,2.16172429350724,1147,2.03879310344828,2672,2.11111111111111,2,20,9,6,"t","r","q","f","x","s","d",0,1,0,0,0,0,0,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"36568",1015774,17,2.79448035575116,1030,2.3551912568306,1525,2.6551724137931,3,20,20,7,"t","r","n","f","q","s","d",0,1,0,0,0,0,1,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"36569",84860,21,2.56336893008261,645,2.23906705539359,8096,2.26829268292683,2,25,4,5,"t","r","q","f","q","s","d",0,1,0,0,0,0,0,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"36570",1012873,4,2.16213618890719,605,2.12264150943396,7510,2,3,20,20,6,"t","r","n","f","q","s","d",0,1,0,0,0,0,1,0,0,0,0,"v",1,1,1,0,0,0,0,0,0,0,0,0
"36571",551163,18,2.70837253057385,1317,2.6474358974359,11887,2.6969696969697,1,0,6,2,"t","r","n","f","j","s","d",0,1,0,0,0,0,0,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"36572",491348,12,2.15216030056356,204,2.32608695652174,2773,2.25,1,40,6,3,"t","r","n","f","j","s","d",0,1,0,0,0,0,0,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"36573",31199,16,2.17174515235457,1012,1.77570093457944,11130,1.58695652173913,2,5,6,5,"t","r","n","x","x","s","d",0,1,0,0,0,0,0,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"36574",850588,4,2.16213618890719,1363,2.14848484848485,11639,2.09756097560976,2,5,12,8,"o","r","q","f","q","s","d",0,1,0,0,0,0,0,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"36575",196794,6,2.16172429350724,460,1.99135446685879,4062,2.05,3,20,21,7,"t","r","n","f","x","s","d",1,1,0,0,0,0,0,0,0,0,0,"v",1,1,1,0,0,0,0,0,0,0,0,0
"36576",69355,10,2.34195389283935,488,2.05994550408719,954,2.03076923076923,2,5,3,5,"t","r","n","f","x","s","d",0,1,0,0,0,0,0,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"36577",10252,21,2.56336893008261,363,2.51875,2767,2.69465648854962,3,15,6,7,"t","r","q","f","q","s","d",0,1,0,0,0,0,0,0,0,0,0,"v",1,1,1,0,0,0,0,0,0,0,0,0
"36578",177138,13,1.93765611990008,1262,2.12698412698413,4919,2.375,2,20,5,3,"t","r","n","f","q","s","d",0,1,0,0,0,0,0,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"36579",446686,23,2.1864406779661,698,2.24731182795699,9717,2.15384615384615,2,30,7,5,"t","r","n","f","q","s","d",0,1,0,0,0,0,1,1,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"36580",511460,17,2.79448035575116,1030,2.3551912568306,4922,2.29032258064516,2,10,5,5,"t","r","n","f","q","s","d",1,1,0,0,0,0,1,0,0,0,0,"v",0,0,0,0,0,0,0,0,0,0,0,0
"36581",606427,6,2.16172429350724,1147,2.03879310344828,7393,2.02777777777778,4,0,25,12,"t","i","x","f","s","s","d",0,0,0,0,0,1,0,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"36582",1038263,8,2.48527253668763,1049,2.78600823045267,1404,2.75,2,5,10,5,"t","r","n","f","q","s","d",0,1,0,0,0,0,1,1,1,0,0,"v",1,1,1,0,0,0,0,0,0,0,0,0
"36583",850824,20,1.92646375464684,943,2.24033149171271,7608,2.36842105263158,2,10,8,7,"t","r","n","f","q","s","d",0,1,0,0,0,0,0,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"36584",283949,8,2.48527253668763,558,2.54653937947494,1751,2.58762886597938,2,30,11,5,"t","r","n","f","q","s","d",0,1,0,0,0,0,0,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"36585",697423,17,2.79448035575116,1067,2.78606965174129,3219,2.75,1,5,6,3,"o","r","n","f","j","t","d",0,1,0,0,0,0,0,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"36586",92027,27,2.44645706990105,1155,2.64265668849392,5535,2.71052631578947,2,80,24,6,"t","r","q","x","q","s","u",0,0,0,0,1,0,1,1,0,0,1,"v",1,0,0,0,0,0,0,0,0,0,0,0
"36587",471129,11,2.33771289537713,765,2.38313473877177,8332,2.42857142857143,3,20,12,8,"n","r","n","f","q","s","d",0,1,0,0,0,0,0,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"36588",852495,26,1.73088657970374,39,1.53219415552254,10795,1.58898305084746,3,40,58,10,"t","r","x","v","s","t","u",0,0,0,0,1,0,0,0,0,0,0,"v",2,0,0,0,0,0,0,0,0,0,0,0
"36589",213152,13,1.93765611990008,606,2.00446428571429,10281,2,2,0,6,4,"t","r","q","x","q","s","d",0,1,0,0,0,0,0,0,0,0,0,"v",0,0,0,0,0,0,0,0,0,0,0,0
"36590",8338,22,2.00095969289827,1398,1.60897435897436,12460,2,1,10,7,3,"t","r","n","f","j","s","d",0,1,0,0,0,0,1,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"36591",773670,8,2.48527253668763,1073,2.14247311827957,652,2.32142857142857,2,40,5,5,"t","r","n","f","q","s","d",0,1,0,0,0,0,0,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"36592",51578,11,2.33771289537713,883,2.26568265682657,3516,2.25925925925926,3,10,17,9,"t","u","x","x","s","s","d",0,0,0,0,0,1,0,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"36593",595551,4,2.16213618890719,450,2.2707423580786,1657,2.3125,3,0,6,7,"t","r","n","f","q","s","d",0,1,0,0,0,0,0,0,0,0,0,"v",0,0,0,0,0,0,0,0,0,0,0,0
"36594",475345,21,2.56336893008261,30,2.7108843537415,11471,2.82352941176471,2,30,8,4,"t","r","n","f","q","t","d",0,1,0,0,0,0,0,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"36595",604175,10,2.34195389283935,1382,2.31062355658199,371,2.39344262295082,2,35,6,5,"t","r","n","f","q","t","d",0,1,0,0,0,0,1,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"36596",849425,10,2.34195389283935,960,2.41304347826087,12259,2.35,2,0,4,4,"n","r","n","f","x","s","d",0,1,0,0,0,0,1,0,0,0,1,"v",1,0,0,0,0,0,0,0,0,0,0,0
"36597",273392,6,2.16172429350724,376,2.17391304347826,10236,2.00492610837438,2,25,10,5,"t","r","n","v","x","t","d",1,0,0,0,1,0,0,0,0,0,0,"v",1,1,0,1,0,0,0,0,0,0,0,0
"36598",557859,17,2.79448035575116,980,2.81191222570533,88,3,2,10,6,6,"t","r","n","f","x","j","d",0,1,0,0,0,0,0,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"36599",429938,26,1.73088657970374,432,1.69308357348703,4435,1.8,1,5,6,3,"n","u","n","v","j","t","d",0,0,0,1,0,0,1,0,0,0,1,"a",1,0,0,0,0,0,0,0,0,0,0,0
"36600",234917,25,2.05405405405405,1063,2.08928571428571,8392,2,1,25,9,4,"t","r","n","x","j","s","u",0,1,0,0,0,0,0,0,0,0,0,"v",2,0,0,0,0,0,0,0,0,0,0,0
"36601",186587,8,2.48527253668763,1343,2.37931034482759,5698,2.48648648648649,2,5,5,5,"t","r","n","f","q","t","d",0,1,0,0,0,0,0,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"36602",577990,17,2.79448035575116,247,2.49411764705882,870,2.31460674157303,2,50,23,6,"o","i","x","v","s","j","d",0,0,0,0,0,1,0,0,0,1,0,"a",1,1,0,1,0,0,0,0,0,0,0,0
"36603",168513,26,1.73088657970374,991,1.88296943231441,1452,1.98230088495575,2,15,10,5,"t","w","n","f","x","s","d",0,0,0,0,0,0,1,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"36604",260898,7,2.29772559755712,423,2.47118644067797,1829,2.38461538461538,2,25,4,5,"t","r","n","f","q","s","d",0,1,0,0,0,0,1,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"36605",1005515,8,2.48527253668763,463,2.18218390804598,8236,2.25082508250825,1,5,5,3,"t","r","n","f","j","t","d",0,1,0,0,0,0,0,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"36606",554028,6,2.16172429350724,104,2.56209150326797,1446,2.91666666666667,2,10,7,6,"t","r","n","f","x","s","d",0,1,0,0,0,0,0,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"36607",81958,7,2.29772559755712,238,2.30252100840336,6724,2.28571428571429,2,10,10,4,"t","r","n","f","q","t","d",0,1,0,0,0,0,0,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"36608",593919,11,2.33771289537713,765,2.38313473877177,3808,2.45652173913043,4,25,7,10,"t","r","q","v","q","s","d",0,0,0,0,1,1,0,0,0,0,0,"v",2,1,0,1,0,0,0,0,0,0,0,0
"36609",784818,21,2.56336893008261,1185,2.69672131147541,325,3,2,15,6,4,"n","r","n","f","q","s","d",0,1,0,0,0,0,0,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"36610",663747,6,2.16172429350724,1277,2.59174311926605,7577,2.55102040816327,3,25,12,7,"t","r","n","f","q","s","d",0,1,0,0,0,0,0,0,0,0,0,"v",1,1,1,0,0,0,0,0,0,0,0,0
"36611",625068,7,2.29772559755712,964,2.08301886792453,3167,2.05882352941176,2,15,5,6,"t","r","n","f","q","s","d",0,1,0,0,0,0,0,0,0,0,0,"v",0,0,0,0,0,0,0,0,0,0,0,0
"36612",17336,17,2.79448035575116,414,2.16201117318436,1077,2.11764705882353,1,15,8,5,"t","r","n","f","j","s","d",0,1,0,0,0,0,0,0,0,0,0,"v",1,1,1,0,0,0,0,0,0,0,0,0
"36613",468531,20,1.92646375464684,1402,1.73333333333333,3794,2,2,50,8,6,"t","r","n","f","q","s","d",0,1,0,0,0,0,1,1,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"36614",379944,8,2.48527253668763,558,2.54653937947494,10761,2.41666666666667,3,20,5,7,"t","r","q","f","q","s","d",0,1,0,0,0,0,0,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"36615",510501,17,2.79448035575116,1080,2.72275862068966,1377,2.59420289855072,2,35,7,5,"t","r","n","f","q","s","d",0,1,0,0,0,0,0,0,0,0,0,"v",0,1,1,0,0,0,0,0,0,0,0,0
"36616",169262,6,2.16172429350724,845,1.85842985842986,9204,1.64912280701754,3,30,18,9,"t","u","x","v","s","t","u",1,0,0,0,1,1,0,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"36617",703798,4,2.16213618890719,556,1.9625468164794,7787,1.83333333333333,1,0,4,2,"t","r","q","f","j","t","d",0,1,0,0,0,0,0,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"36618",356698,21,2.56336893008261,645,2.23906705539359,444,2.20454545454545,3,10,7,7,"t","r","n","f","q","t","d",0,1,0,0,0,0,0,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"36619",809617,13,1.93765611990008,523,2.21212121212121,7558,2.46666666666667,3,15,8,7,"t","r","q","f","q","s","d",0,1,0,0,0,0,1,1,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"36620",103732,6,2.16172429350724,460,1.99135446685879,564,2.18367346938776,2,5,9,5,"t","u","x","v","s","s","d",0,0,0,1,0,1,0,0,0,0,0,"v",2,0,0,0,0,0,0,0,0,0,0,0
"36621",454666,6,2.16172429350724,516,2.17358490566038,8770,2.15384615384615,3,10,12,5,"t","r","n","f","q","s","d",0,1,0,0,0,0,0,0,0,0,0,"v",1,1,1,0,0,0,0,0,0,0,0,0
"36622",356301,10,2.34195389283935,1227,2.76113360323887,1009,2.70731707317073,2,15,7,6,"t","r","n","f","q","t","d",0,1,0,0,0,0,0,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"36623",636964,26,1.73088657970374,1050,1.40511440107672,3585,1.61818181818182,1,10,9,3,"t","u","x","v","j","s","d",0,0,0,0,0,1,0,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"36624",811497,10,2.34195389283935,562,1.96091205211726,7435,2.03030303030303,2,20,4,4,"n","r","n","f","x","s","d",0,1,0,0,0,0,1,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"36625",842320,13,1.93765611990008,239,2.61594202898551,9298,2.45454545454545,2,5,3,5,"n","r","q","f","q","s","d",0,1,1,0,0,0,0,0,0,0,0,"v",2,0,0,0,0,0,0,0,0,0,0,0
"36626",514360,7,2.29772559755712,1411,2.46689895470383,4335,2.85,2,10,15,5,"t","r","q","f","q","t","d",0,1,0,0,0,0,0,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"36627",464123,10,2.34195389283935,310,2.00870827285922,6799,1.59712230215827,2,25,9,4,"t","r","n","f","q","t","u",0,1,0,0,0,0,1,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"36628",107033,11,2.33771289537713,131,2.34874759152216,11392,2.41044776119403,2,25,9,4,"t","r","n","f","q","s","d",1,1,0,0,0,0,0,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"36629",992710,11,2.33771289537713,765,2.38313473877177,3808,2.45652173913043,4,35,7,13,"t","r","n","f","q","t","d",0,0,0,0,1,0,0,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"36630",267585,4,2.16213618890719,1422,2.08796296296296,6502,2.07575757575758,2,20,8,6,"n","r","n","f","q","t","d",0,1,0,0,0,0,1,1,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"36631",869456,17,2.79448035575116,566,2.72030651340996,7914,2.73913043478261,2,0,7,5,"t","r","n","f","x","t","d",0,1,0,0,0,0,0,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"36632",366539,6,2.16172429350724,1108,2.11965811965812,3080,2.35294117647059,2,25,7,6,"n","u","q","f","q","s","d",0,1,0,0,0,0,0,0,0,0,0,"v",2,0,0,0,0,0,0,0,0,0,0,0
"36633",152161,4,2.16213618890719,148,2.2741935483871,12091,2.59090909090909,2,5,7,5,"t","r","n","f","q","s","d",0,1,0,0,0,0,1,1,1,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"36634",503579,30,2.0204765450484,266,1.98429319371728,9993,2,2,5,13,5,"t","i","n","v","q","s","d",0,1,0,0,0,1,1,1,1,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"36635",13900,4,2.16213618890719,219,2.07929515418502,12132,2.20833333333333,2,35,6,4,"t","r","q","f","q","s","d",0,1,0,0,0,0,0,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"36636",934888,10,2.34195389283935,337,2.41087613293051,2327,2.56716417910448,3,10,6,6,"t","r","n","f","q","s","d",0,1,0,0,0,0,0,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"36637",73226,4,2.16213618890719,1334,2.058568329718,4279,1.88461538461538,3,5,6,6,"t","r","q","f","q","s","d",0,1,0,0,0,0,1,0,0,0,0,"v",0,0,0,0,0,0,0,0,0,0,0,0
